;year;nr;name;land;str_cl;cars_r1;cars_r2;trucks_r1;trucks_r2
15688;2006;9840;AK München-Ost (O);BY;A;25042;25157;2016;2028
15689;2006;9987;Feldkirchen-Ost (W);BY;A;;;;
15690;2006;9986;München-Riem (O);BY;A;;;;
15691;2006;9985;München-Riem (W);BY;A;27383;26872;1349;1293
15692;2006;9151;AD Starnberg (N);BY;A;31005;30684;1151;1177
15693;2006;9164;Murnau/Kochel (S);BY;A;6377;6489;314;288
15694;2006;9043;München-Kreuzhof (W);BY;A;35386;33024;1263;1154
15695;2006;9161;Seeshaupt (N);BY;A;14655;14953;586;590
15696;2006;9222;Gräfelfing (W);BY;A;38719;39758;1816;1931
15697;2006;9136;Landsberg a. L.-Nord (O);BY;A;25473;23489;2206;2231
15698;2006;8041;Leutkirch-West;BW;A;15159;15201;2194;2230
15699;2006;9250;Lindau (S);BY;A;11189;11480;1793;1762
15700;2006;9106;München-Laim (W);BY;A;43255;46067;1893;2037
15701;2006;9550;Stetten (W);BY;A;13563;13827;1970;2073
15702;2006;8120;Wangen;BW;A;12640;12634;1651;1717
15703;2006;8998;Lauchringen;BW;A;4400;4541;549;562
15704;2006;8003;Lörrach;BW;A;8865;9694;1137;1063
15705;2006;8040;Stockach;BW;A;10176;10455;1208;1256
15706;2006;9207;AD M.-Feldmoching (O);BY;A;32983;35384;4098;4187
15707;2006;9216;AD M.-Feldmoching (W);BY;A;50353;49125;5529;5767
15708;2006;9775;AD München-Allach (O);BY;A;;;;
15709;2006;9774;AD München-Eschenried (O);BY;A;;;;
15710;2006;9215;AK München-Nord (W);BY;A;;;;
15711;2006;9212;AK München-Ost (N);BY;A;57900;57234;8157;8251
15712;2006;9213;AK München-Ost (S);BY;A;;;;
15713;2006;9218;Aschheim-West;BY;A;56983;58681;8163;8300
15714;2006;9211;Aschheim/Ismaning (S);BY;A;60873;59419;8567;8495
15715;2006;9155;Feldmoching;BY;A;46767;45696;5386;5682
15716;2006;9244;Neu-Keferloh;BY;A;;;;
15717;2006;2006;Friedenau (N);BE;A;;;;
15718;2006;2003;Halensee;BE;A;;;;
15719;2006;2009;Tempelhof;BE;A;;;;
15720;2006;2005;Westend (O);BE;A;;;;
15721;2006;2004;Friedenau (O);BE;A;;;;
15722;2006;2010;Heiligensee 2;BE;A;;;;
15723;2006;2008;Reinickendorf (S);BE;A;;;;
15724;2006;3614;Stolpe;BB;A;21006;21213;1815;1802
15725;2006;3631;Kiekebusch;BB;A;23093;23001;1734;1837
15726;2006;2011;Buchholz;BE;A;;;;
15727;2006;3615;Drewitz;BB;A;33720;32383;2522;2723
15728;2006;2002;Eichkamp;BE;A;;;;
15729;2006;3840;Halle-Pappelgrund;ST;A;3916;3876;602;568
15730;2006;1162;Melsdorf;SH;A;12876;12790;662;661
15731;2006;1104;Rumohr;SH;A;16964;16821;881;850
15732;2006;1602;Goldenstädt;MV;A;2937;3124;242;258
15733;2006;2227;AK HH-Süd Fbez. W<->N;HH;A;21715;22235;2385;2262
15734;2006;2226;AK HH-Süd Fbez. W<->S/O;HH;A;11827;7644;3067;1922
15735;2006;2216;Harburger Umgehung;HH;A;24225;24551;2005;2004
15736;2006;2224;AK HH-Süd Fbez. N/W<->O;HH;A;;;;
15737;2006;2225;AK HH-Süd Fbez. N/W<->S;HH;A;;;;
15738;2006;3358;Bunderneuland;NI;A;5113;4970;792;769
15739;2006;6980;Lollar (Reiskirchen);HE;A;;;;
15740;2006;5039;Ratingen;NW;A;14295;13585;1071;1055
15741;2006;5653;AK Aachen (SW);NW;A;23831;24099;1812;1171
15742;2006;5029;Bliesheim;NW;A;12784;12650;904;943
15743;2006;5036;Godorf;NW;A;34406;34531;1898;1924
15744;2006;5629;AD St.Augustin (O);NW;A;40427;37715;2503;2954
15745;2006;5630;AK BN-Siegburg (O);NW;A;25166;24726;1826;1717
15746;2006;5632;AK BN-Siegburg (W);NW;A;27310;26309;1915;1895
15747;2006;5051;Hennef;NW;A;19371;20504;1232;1269
15748;2006;5055;AK Bonn Ost (W);NW;A;31125;28198;889;687
15749;2006;5626;AK Bonn-Ost (O);NW;A;5353;4207;105;66
15750;2006;5634;AD Bonn-Beuel (W);NW;A;46779;46319;3015;3261
15751;2006;5013;Meckenheim-Merl;NW;A;17038;16924;1555;1565
15752;2006;7323;Ruwer;RP;A;19693;20636;1239;1428
15753;2006;121;Fenne;SL;A;25207;24982;1819;1955
15754;2006;246;Camphausen;SL;A;17127;16144;852;815
15755;2006;6890;AD Eschborn (S);HE;A;26718;30629;777;918
15756;2006;7431;AS Oggersheim-Süd VQ Ost;RP;A;31256;31788;1091;1176
15757;2006;7430;AS Oggersheim-Süd VQ West;RP;A;33951;33885;1415;1474
15758;2006;7439;AS Ruchheim VQ Ost;RP;A;19856;21353;953;1009
15759;2006;7438;AS Ruchheim VQ West;RP;A;18024;19484;962;1019
15760;2006;7104;Oggersheim;RP;A;33949;33891;1415;1473
15761;2006;8009;Mannheim-Seckenheim;BW;A;28320;27291;1374;1523
15762;2006;6996;Viernheim-Ost;HE;A;;;;
15763;2006;6952;AK Offenbach (N);HE;A;46515;48470;4240;3610
15764;2006;6954;AK Offenbach (S);HE;A;33850;34184;2210;1974
15765;2006;8961;Rheinfelden;BW;A;;;;
15766;2006;8034;Bad Dürrheim;BW;A;6608;6458;743;774
15767;2006;9150;AD Starnberg (W);BY;A;15550;14903;447;423
15768;2006;9221;München-Giesing (S);BY;A;28808;25790;1703;1693
15769;2006;5253;AC-Vaalserquartier;NW;B;7718;7797;132;147
15770;2006;5343;Dortmund;NW;B;41623;43028;3449;3823
15771;2006;3825;Eimersleben;ST;B;1293;1318;131;157
15772;2006;3893;Genthin;ST;B;2454;2502;255;277
15773;2006;3819;Gerwisch;ST;B;4865;4642;393;372
15774;2006;3701;Glindow;BB;B;3086;3196;194;210
15775;2006;3364;Hameln;NI;B;3776;3663;283;280
15776;2006;5339;Horn 2;NW;B;5066;4998;583;584
15777;2006;3650;Jeserig;BB;B;3783;3682;198;209
15778;2006;2064;Mahlsdorf;BE;B;;;;
15779;2006;3666;Manschnow;BB;B;3197;3393;170;152
15780;2006;2061;Nikolassee;BE;B;;;;
15781;2006;3632;Vogelsdorf;BB;B;;;;
15782;2006;5324;Werl-Westönnen;NW;B;5324;5315;250;239
15783;2006;3616;Angermünde;BB;B;4240;4296;577;590
15784;2006;3702;Biesenthal;BB;B;;;;
15785;2006;9270;Donauwörth;BY;B;9059;8579;1915;1790
15786;2006;3897;Droßdorf;ST;B;2909;2888;217;237
15787;2006;9360;Eschenlohe (n);BY;B;3608;3459;148;132
15788;2006;9361;Eschenlohe (s);BY;B;;;;
15789;2006;3617;Friedrichsthal;BB;B;1410;1418;56;63
15790;2006;9107;GAP - Partenkirchen;BY;B;10133;10375;579;449
15791;2006;9800;Germering;BY;B;;;;
15792;2006;4473;Großebersdorf;TH;B;4511;4449;541;532
15793;2006;3898;Kropstädt;ST;B;2215;2213;185;202
15794;2006;9129;Langweid;BY;B;14472;14234;1819;1724
15795;2006;2065;Malchow;BE;B;;;;
15796;2006;4234;Markkleeberg;SN;B;18667;18843;1079;1114
15797;2006;9274;Mittenwald;BY;B;4074;4078;130;132
15798;2006;3668;Neurochlitz;BB;B;727;753;17;15
15799;2006;9353;Oberau (Mitte);BY;B;9267;9585;385;365
15800;2006;9350;Oberau (n);BY;B;10605;10681;461;406
15801;2006;9351;Oberau (s);BY;B;12855;13088;539;532
15802;2006;3814;Pratau;ST;B;8349;8558;686;715
15803;2006;3851;Profen;ST;B;2565;2721;237;267
15804;2006;9945;Schwabach;BY;B;10463;10411;1369;1299
15805;2006;3712;Seddin;BB;B;5429;5472;373;424
15806;2006;9271;Weißenburg i.Bay.;BY;B;6469;6452;1121;1062
15807;2006;3713;Wilhelmshorst;BB;B;5813;5465;247;248
15808;2006;8525;Achern-Önsbach;BW;B;6689;6800;346;342
15809;2006;3333;Banteln;NI;B;4194;4177;560;591
15810;2006;6660;Butzbach;HE;B;7204;7506;358;383
15811;2006;6641;Cölbe 1;HE;B;11695;11565;1204;1190
15812;2006;8527;Emmendingen;BW;B;7447;7336;260;255
15813;2006;8612;Heidelberg 1;BW;B;;;;
15814;2006;6393;Karben-Kloppenheim;HE;B;11907;12047;498;469
15815;2006;8520;Karlsruhe 2;BW;B;7039;7180;223;210
15816;2006;6612;Nieder Weimar;HE;B;13233;12546;1453;1342
15817;2006;8531;Scherzingen;BW;B;5798;5802;258;259
15818;2006;6669;Seeheim-Jugenheim;HE;B;6450;6319;232;227
15819;2006;3320;Trelder Berg (S);NI;B;3557;3246;475;434
15820;2006;6513;Wahnhausen;HE;B;1784;1654;98;91
15821;2006;3324;Westercelle;NI;B;11147;11210;932;903
15822;2006;4453;Brattendorf;TH;B;5037;4954;721;674
15823;2006;1144;Elsensee;SH;B;5107;5610;244;268
15824;2006;4414;Gebesee;TH;B;6560;6454;730;712
15825;2006;3322;Grünhagen;NI;B;6873;7011;1061;1175
15826;2006;2204;HH-Messberg;HH;B;30478;31304;2426;2530
15827;2006;2205;HH-Neue Elbbrücke;HH;B;55138;54034;;
15828;2006;3338;Königskrug;NI;B;3001;2924;277;255
15829;2006;4421;Neuheide;TH;B;4088;4020;674;652
15830;2006;4702;Sprakensehl;NI;B;2677;2680;556;560
15831;2006;4451;Stützerbach;TH;B;1483;1565;155;146
15832;2006;1152;Bredstedt;SH;B;5290;5446;280;286
15833;2006;1120;Brunsbüttel Hochbr.;SH;B;4561;4458;332;311
15834;2006;1133;Böglum;SH;B;2469;2539;90;101
15835;2006;3669;Dallgow;BB;B;10579;10802;918;899
15836;2006;3677;Frankfurt (Oder);BB;B;4638;5875;;
15837;2006;1708;Grabow;MV;B;4943;4942;589;581
15838;2006;2210;HH-Fruchtallee;HH;B;;;;
15839;2006;1178;Hemmingstedt;SH;B;6046;5897;269;266
15840;2006;1132;Husum-Süd;SH;B;6449;6536;464;521
15841;2006;1161;Lauenburg;SH;B;4777;4785;525;560
15842;2006;3618;Lietzow;BB;B;5153;5273;464;473
15843;2006;2062;Staaken;BE;B;;;;
15844;2006;1188;Tönning / Klappbrücke;SH;B;4857;4806;390;421
15845;2006;3860;Aschersleben;ST;B;3205;3181;466;457
15846;2006;3859;Benzingerode;ST;B;8722;8781;731;765
15847;2006;4212;Bischofswerda;SN;B;4457;4561;273;261
15848;2006;3845;Blankenburg;ST;B;2886;3633;710;488
15849;2006;3841;Garsena;ST;B;1323;1291;236;231
15850;2006;4229;Gerichshain;SN;B;6140;6511;466;524
15851;2006;3355;Goslar;NI;B;10135;10311;875;783
15852;2006;2406;HB-Neuenlander Str.;HB;B;24832;25670;2343;2676
15853;2006;3828;Halle;ST;B;5330;5579;415;459
15854;2006;4213;Kubschütz;SN;B;6105;5971;1227;827
15855;2006;3325;Langendamm;NI;B;7107;7141;1158;1300
15856;2006;4207;Meissen;SN;B;4664;4613;429;415
15857;2006;3853;Morgenrot;ST;B;4363;4363;528;520
15858;2006;3340;Posthof;NI;B;5822;5653;705;577
15859;2006;3377;Sarstedt;NI;B;7188;7493;495;550
15860;2006;3817;Wernigerode;ST;B;1573;1285;64;65
15861;2006;5031;Düsseldorf-Heerdt;NW;B;41207;40439;1587;1479
15862;2006;4431;Eisenach;TH;B;4208;4671;235;245
15863;2006;4412;Gamstädt;TH;B;;;;
15864;2006;6651;Helsa;HE;B;8511;8555;833;709
15865;2006;4415;Ulla;TH;B;8767;8813;738;759
15866;2006;6549;Vellmar;HE;B;13957;12841;497;424
15867;2006;5331;Warburg West;NW;B;6685;6574;456;495
15868;2006;5266;Willich-Viersen;NW;B;5780;5793;434;439
15869;2006;9276;Barbing;BY;B;3114;3350;416;444
15870;2006;9273;Burgthann-Oberferrieden;BY;B;4845;4622;389;373
15871;2006;5254;Elten (B);NW;B;967;867;39;44
15872;2006;9275;Kitzingen;BY;B;8219;8407;619;667
15873;2006;6601;Königstein;HE;B;6269;6558;168;175
15874;2006;9272;Markt Bibart;BY;B;2747;2749;502;464
15875;2006;9295;Rain;BY;B;3041;3104;674;709
15876;2006;7002;Wahlrod;RP;B;2553;2505;175;188
15877;2006;5240;Goch (S);NW;B;5532;5720;608;646
15878;2006;7433;AD Ludwigshafen VQ Süd;RP;B;16086;16475;1780;1754
15879;2006;7567;AS Kreuz Speyer VQ Süd;RP;B;21814;21275;2669;2604
15880;2006;7562;AS L'hafen-Nord VQ Nord;RP;B;9973;9659;1251;1221
15881;2006;7563;AS L'hafen-Nord VQ Süd;RP;B;15554;15515;2024;1883
15882;2006;7564;AS Oggersh. Kreuz VQ Nord;RP;B;23788;22910;2033;1963
15883;2006;7007;Bad Breisig;RP;B;9821;9429;559;509
15884;2006;5267;Dormagen;NW;B;5675;5605;613;622
15885;2006;5251;Geldern (O);NW;B;3442;3299;445;446
15886;2006;5255;Kranenburg;NW;B;4115;3947;211;208
15887;2006;7026;Maudach;RP;B;26471;23985;2349;2132
15888;2006;7014;Mittelweiden;RP;B;40990;39907;1789;1713
15889;2006;7006;Neulauterburg;RP;B;4102;4018;1184;1138
15890;2006;7219;Nierstein;RP;B;9688;9543;302;305
15891;2006;7001;Oberwesel;RP;B;1968;1856;118;116
15892;2006;7009;Remagen;RP;B;9136;8878;426;382
15893;2006;7016;Rhens;RP;B;5766;5768;198;205
15894;2006;7010;Rinkenberger Hof;RP;B;18529;17466;1779;1743
15895;2006;7801;Rülzheim;RP;B;11272;11073;1959;1825
15896;2006;7025;Schwegenheim;RP;B;17800;17610;2720;2539
15897;2006;7029;Worms;RP;B;10048;9519;1339;1251
15898;2006;223;Eppelborn;SL;B;4285;4200;142;151
15899;2006;7005;Fehrbach;RP;B;11057;11693;1528;1594
15900;2006;7038;Godramstein;RP;B;13630;13533;1760;1815
15901;2006;8100;Göppingen;BW;B;16182;15865;1326;1347
15902;2006;8360;Plochingen;BW;B;35156;34727;2534;2591
15903;2006;7748;Rheinbrücke Wörth;RP;B;34542;34737;3802;4152
15904;2006;8441;Stuttgart-Hedelfingen;BW;B;38201;32620;3238;2768
15905;2006;8440;Stuttgart-Zuffenhausen;BW;B;34249;34440;2960;2893
15906;2006;8810;Ulm-Nord;BW;B;24309;26046;2085;2281
15907;2006;8678;Vaihingen (Enz);BW;B;7039;6697;1491;1342
15908;2006;7030;Wilgartswiesen;RP;B;7794;7899;1509;1576
15909;2006;9277;Bayerisch Eisenstein;BY;B;2002;2078;80;77
15910;2006;9401;Deggendorf;BY;B;5719;5637;344;361
15911;2006;9310;Eching-Viecht;BY;B;7154;6846;240;236
15912;2006;9850;Garching-Dirnismaning;BY;B;5734;5819;400;407
15913;2006;9830;Pullach;BY;B;8303;7924;377;356
15914;2006;9380;Buchloe;BY;B;7429;7587;572;574
15915;2006;9175;Kempten;BY;B;7418;7306;688;691
15916;2006;9125;Philippsreut;BY;B;;;;
15917;2006;9862;Simbach a. Inn (n);BY;B;3895;3994;520;562
15918;2006;9861;Simbach a. Inn (s);BY;B;3048;2140;726;242
15919;2006;9863;Simbach a. Inn (w);BY;B;3116;4117;411;936
15920;2006;9299;Eibelstadt;BY;B;5722;5809;492;456
15921;2006;9124;Eichstätt;BY;B;6398;6598;376;373
15922;2006;9278;Oberdachstetten;BY;B;2894;2869;228;222
15923;2006;9820;Oberschleißheim-Neuh.;BY;B;17003;16277;1280;1241
15924;2006;9280;Hersbruck;BY;B;6323;6562;273;283
15925;2006;8828;Horb-Nord;BW;B;5957;5680;420;398
15926;2006;8826;Korb;BW;B;20535;21464;1004;984
15927;2006;9279;Schnaittenbach;BY;B;3770;3662;372;343
15928;2006;8390;Strümpfelbach;BW;B;8828;9339;737;735
15929;2006;9300;Ergoldsbach;BY;B;5022;4989;595;592
15930;2006;9113;Hof;BY;B;10688;11545;810;857
15931;2006;9281;Maxhütte-Haidhof;BY;B;3895;3946;247;253
15932;2006;9301;Soyen;BY;B;4501;4409;594;591
15933;2006;9282;Neustadt a.d. Donau;BY;B;4865;4542;1078;1083
15934;2006;9283;Halblech;BY;B;3349;3352;171;172
15935;2006;9138;Untermeitingen-Lagerle.;BY;B;12281;12402;1102;1089
15936;2006;9114;Fischen;BY;B;7118;7004;286;301
15937;2006;4434;Hohe Sonne;TH;B;3369;3356;320;305
15938;2006;8634;Künzelsau;BW;B;8991;9040;515;467
15939;2006;9103;Mellrichstadt-Eussenh.;BY;B;1131;1109;99;97
15940;2006;4466;Untermaßfeld;TH;B;3666;3560;448;490
15941;2006;4463;Walldorf;TH;B;5647;5546;637;626
15942;2006;9137;Waltenhofen-Herzmanns;BY;B;9396;9675;576;589
15943;2006;9201;Werneck-Eßleben;BY;B;3288;2888;334;250
15944;2006;9302;Würzburg/Estenfeld;BY;B;22838;22477;1716;1643
15945;2006;9148;Eggenfelden (n);BY;B;4484;4091;804;754
15946;2006;9149;Eggenfelden (s);BY;B;8003;7141;1110;1053
15947;2006;9284;Furth i. Wald;BY;B;4705;4686;557;558
15948;2006;9109;Laufen;BY;B;5144;5157;387;361
15949;2006;9262;Weiding;BY;B;5983;6015;761;777
15950;2006;9121;Schneizlreuth-Baumgarten;BY;B;3732;3701;468;469
15951;2006;9285;Schneizlreuth-Melleck;BY;B;;;;
15952;2006;9287;Altenstadt a.d. Waldnaab;BY;B;8469;7998;270;245
15953;2006;9303;Burgwindheim;BY;B;1465;1438;136;128
15954;2006;9104;Weiden i.d. Opf.;BY;B;5101;4376;311;259
15955;2006;9286;Weidenberg;BY;B;4543;4568;272;273
15956;2006;9304;Winklarn;BY;B;1548;1414;215;189
15957;2006;9163;GAP - Garmisch;BY;B;4191;4259;189;174
15958;2006;9352;Oberau (w);BY;B;4713;4863;196;244
15959;2006;9156;Fremdingen;BY;B;1907;1920;;
15960;2006;8453;Echterdingen 2;BW;B;33912;33667;850;836
15961;2006;6105;Hoheneiche;HE;B;6174;6316;818;775
15962;2006;8933;Jestetten-Hardt;BW;B;3959;4138;120;119
15963;2006;9288;Karsbach-Höllrich;BY;B;2444;2392;213;203
15964;2006;8423;Kornwestheim;BW;B;;;;
15965;2006;8932;Lottstetten;BW;B;3375;3172;252;256
15966;2006;6345;Löschenrod;HE;B;14325;14704;1512;1578
15967;2006;6591;Marbach;HE;B;9175;9222;716;768
15968;2006;8382;Neckarsulm 2;BW;B;17042;18020;1166;1092
15969;2006;8935;Neuhaus;BW;B;1832;1661;186;195
15970;2006;8620;Rittersbach;BW;B;3175;3154;343;343
15971;2006;8712;Rottweil;BW;B;6870;6794;703;665
15972;2006;6671;Sontra;HE;B;3557;3408;285;274
15973;2006;8801;Tauberbischofsheim;BW;B;3841;3772;373;370
15974;2006;8601;Tübingen Süd;BW;B;;;;
15975;2006;8824;Walheim;BW;B;4200;4044;255;248
15976;2006;8818;Heroldstatt;BW;B;1670;1700;149;138
15977;2006;8529;Kehl-Europabrücke;BW;B;16098;16021;990;1013
15978;2006;8533;Oppenau-West;BW;B;4162;4173;299;293
15979;2006;8403;Grunbach;BW;B;24470;24453;1616;1512
15980;2006;8468;Westumgehung Aalen;BW;B;10038;9928;1141;1137
15981;2006;8816;Eberhardzell;BW;B;;;;
15982;2006;8720;Breisach;BW;B;7949;8012;376;398
15983;2006;8544;Döggingen;BW;B;7911;7928;1137;1112
15984;2006;8539;Falkensteig;BW;B;8834;8840;1148;1190
15985;2006;8540;Freiburg Ost Tunnel;BW;B;16910;16695;1355;1414
15986;2006;8542;Friedenweiler;BW;B;8261;8223;1129;1102
15987;2006;8311;Harlachen;BW;B;9174;9078;935;898
15988;2006;8541;Hinterzarten;BW;B;9812;9984;1183;1199
15989;2006;9949;Lindau-Diepoldsbergtunnel;BY;B;8865;8456;998;1036
15990;2006;8302;Sigmaringen;BW;B;4815;4774;596;601
15991;2006;8700;Gutach;BW;B;5186;5146;603;569
15992;2006;8552;Kloster Hegne;BW;B;13983;13800;1029;985
15993;2006;8944;Konstanz-Tägermoos;BW;B;6088;6625;408;383
15994;2006;8551;Radolfzell 2;BW;B;10958;10659;891;863
15995;2006;8562;Bad Säckingen 1;BW;B;7604;7541;825;790
15996;2006;8936;Bietingen;BW;B;5750;6200;560;477
15997;2006;8931;Erzingen;BW;B;2001;2088;42;61
15998;2006;8925;Grenzacherhorn;BW;B;4722;4638;90;95
15999;2006;8929;Waldshut Rheinbrücke;BW;B;4719;4779;141;146
16000;2006;7027;Rheinbrücke Germersheim;RP;B;6129;6371;776;861
16001;2006;8535;Goldscheuer Nord;BW;B;4081;4055;378;375
16002;2006;8536;Goldscheuer Süd;BW;B;2538;2504;225;229
16003;2006;8685;Rastatt;BW;B;;;;
16004;2006;7017;Hochspeyer;RP;B;4100;4310;125;138
16005;2006;6407;Mörlenbach;HE;B;9492;8921;501;444
16006;2006;7068;Niederhorbach;RP;B;3683;3678;128;129
16007;2006;6402;Reinheim;HE;B;5649;6076;335;363
16008;2006;7838;Schweigen;RP;B;3005;2846;91;79
16009;2006;7093;Dudenhofen;RP;B;5513;5766;274;274
16010;2006;7094;Rheinbrücke Speyer-Süd;RP;B;13189;12943;1320;1216
16011;2006;6248;Tiefengruben;HE;B;12727;12890;1784;1753
16012;2006;7385;Altenbergtunnel;RP;B;9103;8548;624;601
16013;2006;7008;Birkenfeld;RP;B;4984;4876;439;413
16014;2006;7913;Idar-Oberstein;RP;B;7318;7247;441;448
16015;2006;7021;Idar-Oberstein Stadt;RP;B;10179;10594;344;626
16016;2006;243;SB-Neue Bremm;SL;B;6027;6130;159;172
16017;2006;7510;Schmißberg;RP;B;3981;3902;295;274
16018;2006;7127;Winzenheim;RP;B;11965;11559;755;726
16019;2006;7996;Bad Hönningen;RP;B;4221;4133;416;431
16020;2006;7034;Bendorf;RP;B;18975;18615;1587;1589
16021;2006;7023;Fahr-Feldkirchen;RP;B;5733;5756;429;457
16022;2006;7800;Lahnstein;RP;B;10198;11010;389;420
16023;2006;7020;Rheinbreitbach;RP;B;9398;9550;544;573
16024;2006;6103;Rüdesheim;HE;B;8534;7674;270;265
16025;2006;7031;Urbar;RP;B;9373;9838;374;380
16026;2006;6666;Lampertheim;HE;B;6857;6911;380;375
16027;2006;6325;Bruchköbel;HE;B;15290;15154;525;510
16028;2006;6195;Mümling-Grumbach;HE;B;8442;8248;472;497
16029;2006;6212;Offenbach;HE;B;9086;8704;219;222
16030;2006;7080;Rheinbrücke Worms;RP;B;11302;11525;1151;1108
16031;2006;7086;Schweisweiler;RP;B;2945;2936;189;195
16032;2006;7004;Horchheimer Höhe;RP;B;5841;5809;253;207
16033;2006;7019;Klotten;RP;B;2952;2959;107;100
16034;2006;7039;Moselweiß;RP;B;3939;4036;87;84
16035;2006;6670;Solms;HE;B;9260;9776;1286;1250
16036;2006;7849;Wasserbilligerbrück;RP;B;6947;6968;308;365
16037;2006;7064;Kirchberg;RP;B;7958;7719;836;836
16038;2006;291;Besseringen;SL;B;7259;7545;317;359
16039;2006;7135;Bitburg;RP;B;10554;10446;1869;1787
16040;2006;279;Bous;SL;B;8927;8760;389;378
16041;2006;5235;Dahlem;NW;B;5264;6088;1726;1768
16042;2006;3361;Diepholz;NI;B;3215;3375;368;354
16043;2006;7052;Konz;RP;B;13955;13873;602;565
16044;2006;7569;Meilbrück;RP;B;7502;7153;1437;1328
16045;2006;5329;Ostbevern;NW;B;4589;4553;403;398
16046;2006;3329;Ostercappeln;NI;B;7828;7790;917;965
16047;2006;267;Rilchingen-Hanweiler;SL;B;4948;5338;71;85
16048;2006;5330;Telgte;NW;B;10448;10447;1007;989
16049;2006;5236;Tondorf (S);NW;B;8187;7873;1908;1595
16050;2006;3374;Twistringen;NI;B;2767;2776;321;326
16051;2006;7549;Wawern;RP;B;2980;3003;263;237
16052;2006;7117;Wilwerath;RP;B;4871;5161;1749;1717
16053;2006;7572;Farschweiler;RP;B;2522;2828;204;240
16054;2006;7705;Klüsserath;RP;B;1514;1468;120;108
16055;2006;7286;Wintrich (Mosel);RP;B;1248;1116;77;64
16056;2006;5338;Altenberge 2;NW;B;12517;12344;1315;1327
16057;2006;6661;Dorchheim;HE;B;5275;5126;457;466
16058;2006;5318;Dortmund-Brechten;NW;B;8968;9411;765;792
16059;2006;5348;Drensteinfurt (N);NW;B;4336;4203;286;271
16060;2006;5304;Meinerzhagen;NW;B;8765;8757;777;793
16061;2006;5247;Elsdorf;NW;B;5197;5102;517;481
16062;2006;5264;Bergneustadt;NW;B;5241;5187;328;334
16063;2006;5342;Grevenbrück;NW;B;3054;3065;355;344
16064;2006;5204;Loope;NW;B;4641;4609;219;210
16065;2006;5220;Siegburg-Stallberg;NW;B;11068;11023;359;397
16066;2006;5256;Sittard;NW;B;2665;2709;81;84
16067;2006;5263;Aachen-Köpfchen;NW;B;4175;4198;118;106
16068;2006;5213;Alsdorf-Ofden;NW;B;9168;9114;411;370
16069;2006;5229;Menzeler Heide (N);NW;B;5250;4964;354;337
16070;2006;5228;Büderich (N);NW;B;12650;12680;1192;1254
16071;2006;5226;Büderich (S);NW;B;7855;7720;792;777
16072;2006;5316;Dorsten (O);NW;B;6429;6728;778;788
16073;2006;5252;Geldern (N);NW;B;4471;4764;362;385
16074;2006;5230;Menzeler Heide (W);NW;B;6140;6432;676;716
16075;2006;5257;Straelen 2 (Bundesstr.);NW;B;1957;1933;277;297
16076;2006;5214;Pulheim;NW;B;3850;3578;365;330
16077;2006;5336;Petershagen 2;NW;B;4386;4374;550;517
16078;2006;5349;Stromberg;NW;B;1559;1464;141;125
16079;2006;3375;Sulingen;NI;B;4447;4346;682;684
16080;2006;6101;Wallau 1;HE;B;5014;4889;483;495
16081;2006;6426;Cölbe 2;HE;B;8266;8041;1074;1007
16082;2006;4461;Dorndorf;TH;B;5267;5317;620;610
16083;2006;7049;Freusburg;RP;B;3159;3126;202;195
16084;2006;4462;Immelborn;TH;B;7536;7420;608;591
16085;2006;6668;Niederaula;HE;B;4205;4234;373;387
16086;2006;5332;Siegen;NW;B;7256;7666;408;396
16087;2006;5302;Drensteinfurt;NW;B;3178;2626;181;173
16088;2006;3339;Allersheim;NI;B;;;;
16089;2006;3379;Allersheim 2;NI;B;4776;4702;460;537
16090;2006;3376;Barsinghausen;NI;B;5607;5660;482;536
16091;2006;5337;BI-Hillegossen;NW;B;17292;17630;1783;1804
16092;2006;5320;Rhede;NW;B;9889;9951;663;639
16093;2006;3373;Badbergen;NI;B;2523;2446;346;318
16094;2006;5303;Halle-Gartnisch;NW;B;8375;8036;1373;1369
16095;2006;5351;Lichtenau;NW;B;3652;3697;222;219
16096;2006;3362;Cloppenburg;NI;B;4401;3565;792;553
16097;2006;3372;Lünne;NI;B;3523;3545;750;770
16098;2006;3326;Papenburg;NI;B;4912;4896;364;364
16099;2006;3806;Bernburg ( 1 );ST;B;4461;4341;546;547
16100;2006;3894;Förderstedt;ST;B;3237;3299;413;425
16101;2006;3319;Glinde;NI;B;4247;4306;607;609
16102;2006;3820;Kakerbeck;ST;B;3063;3035;572;646
16103;2006;3856;Wedringen;ST;B;7338;7431;933;1053
16104;2006;3311;Aurich;NI;B;8386;8687;;
16105;2006;3346;Georgsheil (N);NI;B;6086;6069;649;608
16106;2006;3353;Altenbruch;NI;B;5726;5790;299;305
16107;2006;2207;HH-Buxtehuder Str.;HH;B;16122;16438;;
16108;2006;3318;Stade;NI;B;8164;8334;664;662
16109;2006;2405;HB-Landesgrenze Huchting;HB;B;17909;18133;1753;1756
16110;2006;1190;Neritz;SH;B;5816;5606;402;387
16111;2006;3363;Sottrum;NI;B;5113;5247;454;501
16112;2006;3347;Trelder Berg (W);NI;B;5533;5546;512;595
16113;2006;2203;Wandsbeker Marktstr.;HH;B;15226;11738;;
16114;2006;1179;Eckernf. (Kochendorf);SH;B;6183;6166;297;283
16115;2006;1141;Flensburg-Süd II;SH;B;12214;9168;540;462
